frame_id,strength,ssim
004-003_16137,1.0,0.49049089041110366
004-003_16137,1.5,0.49671982938901427
004-003_16137,2.0,0.5054019791740397
004-003_16168,0.0,1.0
004-003_16168,0.5,0.6894979435251742
004-003_16168,1.0,0.7913555538369957
004-003_16168,1.5,0.760501792501999
004-003_16168,2.0,0.7275065222579387
004-003_16280,0.0,1.0
004-003_16280,0.5,0.9239454785545868
004-003_16280,1.0,0.7038454716286447
004-003_16280,1.5,0.6794608203471876
004-003_16280,2.0,0.6510630200090205
004-003_16379,0.0,1.0
004-003_16379,0.5,0.9934298380828268
004-003_16379,1.0,0.9831260891604295
004-003_16379,1.5,0.9658435446005095
004-003_16379,2.0,0.9419710345866638
004-003_16393,0.0,1.0
004-003_16393,0.5,0.9476773359647717
004-003_16393,1.0,0.8273560638587696
004-003_16393,1.5,0.7961173519308785
004-003_16393,2.0,0.7546307672358932
004-003_16442,0.0,1.0
004-003_16442,0.5,0.9502436214691229
004-003_16442,1.0,0.9187116820999301
004-003_16442,1.5,0.9081363948087053
004-003_16442,2.0,0.8966252823899975
004-003_16527,0.0,1.0
004-003_16527,0.5,0.9053533145647505
004-003_16527,1.0,0.9062103523866981
004-003_16527,1.5,0.8936808075065785
004-003_16527,2.0,0.8773724244171993
004-003_16608,0.0,1.0
004-003_16608,0.5,0.9317878461842919
004-003_16608,1.0,0.7893397490518896
004-003_16608,1.5,0.7712307003636325
004-003_16608,2.0,0.7537819133946076
004-003_16650,0.0,1.0
004-003_16650,0.5,0.9695821945544553
004-003_16650,1.0,0.7757023337228589
004-003_16650,1.5,0.7622829804099255
004-003_16650,2.0,0.7464733613515789
004-003_16657,0.0,1.0
004-003_16657,0.5,0.9605830083013894
004-003_16657,1.0,0.9891467808916293
004-003_16657,1.5,0.9915608227692184
004-003_16657,2.0,0.9918648316724707
004-003_16995,0.0,1.0
004-003_16995,0.5,0.9574972016856057
004-003_16995,1.0,0.8339915662125534
004-003_16995,1.5,0.8256772328313553
004-003_16995,2.0,0.8174295274213065
004-003_17065,0.0,1.0
004-003_17065,0.5,0.8803019458277987
004-003_17065,1.0,0.7758231795378748
004-003_17065,1.5,0.747370744512662
004-003_17065,2.0,0.7285656704418273
004-003_17505,0.0,1.0
004-003_17505,0.5,0.8157295537919764
004-003_17505,1.0,0.8396213990795421
004-003_17505,1.5,0.850407712193165
004-003_17505,2.0,0.8569235212312435
004-003_17510,0.0,1.0
004-003_17510,0.5,0.7364599448962066
004-003_17510,1.0,0.6326104195307893
004-003_17510,1.5,0.6032895342214768
004-003_17510,2.0,0.5929376479476236
004-003_17733,0.0,1.0
004-003_17733,0.5,0.9143746636777456
004-003_17733,1.0,0.8459352836478036
004-003_17733,1.5,0.8408978854399719
004-003_17733,2.0,0.8343072054006925
004-003_17833,0.0,1.0
004-003_17833,0.5,0.861965112882084
004-003_17833,1.0,0.9287136637228391
004-003_17833,1.5,0.90760402635768
004-003_17833,2.0,0.8817864384711744
004-003_18089,0.0,1.0
004-003_18089,0.5,0.9688091493823175
004-003_18089,1.0,0.9114638240457358
004-003_18089,1.5,0.905938827073471
004-003_18089,2.0,0.8994322541425394
004-003_18312,0.0,1.0
004-003_18312,0.5,0.9094188578690038
004-003_18312,1.0,0.8063208935149662
004-003_18312,1.5,0.7688556738799559
004-003_18312,2.0,0.7265487019953957
004-003_18452,0.0,1.0
004-003_18452,0.5,0.9590074256485897
004-003_18452,1.0,0.8315421928465498
004-003_18452,1.5,0.8349568354360551
004-003_18452,2.0,0.8371191586861239
004-003_18489,0.0,1.0
004-003_18489,0.5,0.9115475313318679
004-003_18489,1.0,0.579001624109906
004-003_18489,1.5,0.5729801550788729
004-003_18489,2.0,0.5677916550755763
004-003_18538,0.0,1.0
004-003_18538,0.5,0.6664829710832393
004-003_18538,1.0,0.5769224303950902
004-003_18538,1.5,0.5428854078160921
004-003_18538,2.0,0.5099877384465523
004-003_18934,0.0,1.0
004-003_18934,0.5,0.8662800207965271
004-003_18934,1.0,0.7847040499006711
004-003_18934,1.5,0.7854234101822665
004-003_18934,2.0,0.7839326555443211
004-003_19006,0.0,1.0
004-003_19006,0.5,0.812253783675762
004-003_19006,1.0,0.9551797906881568
004-003_19006,1.5,0.9604860268333444
004-003_19006,2.0,0.9630506608652093
004-003_19007,0.0,1.0
004-003_19007,0.5,0.7815061949970638
004-003_19007,1.0,0.7039853894055534
004-003_19007,1.5,0.6784510117523718
004-003_19007,2.0,0.6813949901525657
004-003_19014,0.0,1.0
004-003_19014,0.5,0.8005962354105104
004-003_19014,1.0,0.509790501840533
004-003_19014,1.5,0.47105322795783966
004-003_19014,2.0,0.4430267148814246
004-003_19160,0.0,1.0
004-003_19160,0.5,0.6323425518333323
004-003_19160,1.0,0.7475739628079888
004-003_19160,1.5,0.7000633950973846
004-003_19160,2.0,0.6719637170088526
004-003_19215,0.0,1.0
004-003_19215,0.5,0.8474845549754709
004-003_19215,1.0,0.8654693126935987
004-003_19215,1.5,0.8621658743533278
004-003_19215,2.0,0.8576516288723677
004-003_19285,0.0,1.0
004-003_19285,0.5,0.8911586680505841
004-003_19285,1.0,0.6987506923208524
004-003_19285,1.5,0.6628709905804612
004-003_19285,2.0,0.6227134503838115
004-003_19467,0.0,1.0
004-003_19467,0.5,0.9014064613389354
004-003_19467,1.0,0.7327259080125526
004-003_19467,1.5,0.7675293840137356
004-003_19467,2.0,0.796068717454752
004-003_19521,0.0,1.0
004-003_19521,0.5,0.766867722925342
004-003_19521,1.0,0.711551711386494
004-003_19521,1.5,0.7173327327437319
004-003_19521,2.0,0.7164616605749334
004-003_19575,0.0,1.0
004-003_19575,0.5,0.8285951071804244
004-003_19575,1.0,0.8447954634096787
004-003_19575,1.5,0.8778407083053715
004-003_19575,2.0,0.9068868141038668
004-003_19740,0.0,1.0
004-003_19740,0.5,0.7545735660049423
004-003_19740,1.0,0.7192025081577451
004-003_19740,1.5,0.7195512246860658
004-003_19740,2.0,0.7215624281526426
004-003_19924,0.0,1.0
004-003_19924,0.5,0.8545643478240347
004-003_19924,1.0,0.8471525416476212
004-003_19924,1.5,0.849405214002691
004-003_19924,2.0,0.8358628510824284
004-003_20051,0.0,1.0
004-003_20051,0.5,0.9606937051379687
004-003_20051,1.0,0.8366898805261573
004-003_20051,1.5,0.8049518278038039
004-003_20051,2.0,0.7666656953801972
004-003_20095,0.0,1.0
004-003_20095,0.5,0.8415381057926288
004-003_20095,1.0,0.6982703240789021
004-003_20095,1.5,0.6673258523863306
004-003_20095,2.0,0.6351495706019762
004-003_20164,0.0,1.0
004-003_20164,0.5,0.8110033985083859
004-003_20164,1.0,0.8490112407457022
004-003_20164,1.5,0.8176531958625729
004-003_20164,2.0,0.7824369608839944
004-003_20168,0.0,1.0
004-003_20168,0.5,0.679207165175762
004-003_20168,1.0,0.8451187345075402
004-003_20168,1.5,0.8447481465763208
004-003_20168,2.0,0.8433607561809018
004-003_20188,0.0,1.0
004-003_20188,0.5,0.880923303394886
004-003_20188,1.0,0.6578298865456469
004-003_20188,1.5,0.6629690698444335
004-003_20188,2.0,0.6642436284915939
004-003_20230,0.0,1.0
004-003_20230,0.5,0.9406701378973261
004-003_20230,1.0,0.7708577169671069
004-003_20230,1.5,0.7613339435272012
004-003_20230,2.0,0.7462980924898346
004-003_20251,0.0,1.0
004-003_20251,0.5,0.9525458985817282
004-003_20251,1.0,0.9066177979136669
004-003_20251,1.5,0.9222540291446729
004-003_20251,2.0,0.9241338538988566
004-003_20370,0.0,1.0
004-003_20370,0.5,0.8622784236514951
004-003_20370,1.0,0.9609543798549155
004-003_20370,1.5,0.9548673244355336
004-003_20370,2.0,0.9452123305868538
004-003_20497,0.0,1.0
004-003_20497,0.5,0.7861195506101533
004-003_20497,1.0,0.7182475429631615
004-003_20497,1.5,0.6938263307209084
004-003_20497,2.0,0.6735946616175369
004-003_20630,0.0,1.0
004-003_20630,0.5,0.7832364682788275
004-003_20630,1.0,0.6857827056675085
004-003_20630,1.5,0.6813868436369331
004-003_20630,2.0,0.6720568469657872
004-003_20757,0.0,1.0
004-003_20757,0.5,0.5519227417223642
004-003_20757,1.0,0.8198075027301286
004-003_20757,1.5,0.7965120270203788
004-003_20757,2.0,0.7786219311540596
004-003_20826,0.0,1.0
004-003_20826,0.5,0.9286890908079299
004-003_20826,1.0,0.9185379303417364
004-003_20826,1.5,0.9055127735728788
004-003_20826,2.0,0.8754038420387614
004-003_20968,0.0,1.0
004-003_20968,0.5,0.8743362383026301
004-003_20968,1.0,0.9421792531490556
004-003_20968,1.5,0.9331770256024049
004-003_20968,2.0,0.9164830941766605
004-003_21060,0.0,1.0
004-003_21060,0.5,0.5879816044178764
004-003_21060,1.0,0.8075066440325821
004-003_21060,1.5,0.804942976051855
004-003_21060,2.0,0.8034723899842029
004-003_21081,0.0,1.0
004-003_21081,0.5,0.7557081692759329
004-003_21081,1.0,0.9088713450072039
004-003_21081,1.5,0.9199149170645484
004-003_21081,2.0,0.9223920873441096
004-003_21207,0.0,1.0
004-003_21207,0.5,0.6789898500386352
004-003_21207,1.0,0.5082727494428446
004-003_21207,1.5,0.4794279200248935
004-003_21207,2.0,0.4500746777855019
004-003_21224,0.0,1.0
004-003_21224,0.5,0.7377588703082523
004-003_21224,1.0,0.731082935171625
004-003_21224,1.5,0.7177658556361526
004-003_21224,2.0,0.7012438860953358
004-003_21238,0.0,1.0
004-003_21238,0.5,0.7194511152441676
004-003_21238,1.0,0.7321658497958946
004-003_21238,1.5,0.7504996822400395
004-003_21238,2.0,0.761893661990526
004-003_21330,0.0,1.0
004-003_21330,0.5,0.7790362557507247
004-003_21330,1.0,0.6306519906308973
004-003_21330,1.5,0.6362454471957709
004-003_21330,2.0,0.6417890493311778
004-003_21443,0.0,1.0
004-003_21443,0.5,0.7848195088018437
004-003_21443,1.0,0.9162724430439592
004-003_21443,1.5,0.9028244765410223
004-003_21443,2.0,0.8861020059002916
004-003_21691,0.0,1.0
004-003_21691,0.5,0.9597907232299652
004-003_21691,1.0,0.8099568268481872
004-003_21691,1.5,0.8043417536621656
004-003_21691,2.0,0.7894533748062359
004-003_21957,0.0,1.0
004-003_21957,0.5,0.9916516086608917
004-003_21957,1.0,0.9826654990476712
004-003_21957,1.5,0.9791339189634387
004-003_21957,2.0,0.974344493605231
004-003_22146,0.0,1.0
004-003_22146,0.5,0.849493984693326
004-003_22146,1.0,0.7829365230010615
004-003_22146,1.5,0.7842289584679578
004-003_22146,2.0,0.7844488945381566
004-003_22319,0.0,1.0
004-003_22319,0.5,0.705316284617413
004-003_22319,1.0,0.8538824383893877
004-003_22319,1.5,0.856373905163023
004-003_22319,2.0,0.8592326935560852
