frame_id,whitening_strength,ssim
004-003_13533,0.5,0.820698452811492
004-003_13533,0.75,0.8253531289679197
004-003_13533,1.0,0.8088956483018658
004-003_13606,0.0,0.8998931229752357
004-003_13606,0.25,0.8977886162829848
004-003_13606,0.5,0.8872288772797892
004-003_13606,0.75,0.869066988534529
004-003_13606,1.0,0.8431336002435379
004-003_13649,0.0,0.8260860284012238
004-003_13649,0.25,0.846114840103283
004-003_13649,0.5,0.846123993180977
004-003_13649,0.75,0.8244268742503792
004-003_13649,1.0,0.7830836105567918
004-003_14211,0.0,0.8962355153140142
004-003_14211,0.25,0.9068694567394141
004-003_14211,0.5,0.8932663047438852
004-003_14211,0.75,0.8558301131951677
004-003_14211,1.0,0.7973761298011619
004-003_14258,0.0,0.774268361198638
004-003_14258,0.25,0.7803630600429188
004-003_14258,0.5,0.7554226967805922
004-003_14258,0.75,0.7042338645006679
004-003_14258,1.0,0.6354743907828853
004-003_14301,0.0,0.7949076915198333
004-003_14301,0.25,0.7973056703032573
004-003_14301,0.5,0.7899128027200241
004-003_14301,0.75,0.7732934032914134
004-003_14301,1.0,0.7480370567313489
004-003_14329,0.0,0.9342875457159446
004-003_14329,0.25,0.9341621372335103
004-003_14329,0.5,0.9180347984286087
004-003_14329,0.75,0.8864067941034734
004-003_14329,1.0,0.8404612671322165
004-003_14528,0.0,0.9016939841527161
004-003_14528,0.25,0.9096689749444864
004-003_14528,0.5,0.9047990431929097
004-003_14528,0.75,0.888192565904777
004-003_14528,1.0,0.8605172064236266
004-003_14549,0.0,0.9027846002153918
004-003_14549,0.25,0.9010032294252168
004-003_14549,0.5,0.8847548970604093
004-003_14549,0.75,0.850659377736022
004-003_14549,1.0,0.8017333169313726
004-003_14777,0.0,0.9375972108154528
004-003_14777,0.25,0.9335929373411402
004-003_14777,0.5,0.9092851314065009
004-003_14777,0.75,0.8669781695959818
004-003_14777,1.0,0.8102051514176741
004-003_14831,0.0,0.8917784099892244
004-003_14831,0.25,0.8991827178572601
004-003_14831,0.5,0.8891744932789132
004-003_14831,0.75,0.8622292934566099
004-003_14831,1.0,0.8193973557800385
004-003_15108,0.0,0.8002926878331421
004-003_15108,0.25,0.808736097386039
004-003_15108,0.5,0.8038283566013775
004-003_15108,0.75,0.7862750199141952
004-003_15108,1.0,0.757106129075889
004-003_15165,0.0,0.9175251484659502
004-003_15165,0.25,0.91375781271558
004-003_15165,0.5,0.8987079930007756
004-003_15165,0.75,0.8732577236923731
004-003_15165,1.0,0.8384720246694968
004-003_15195,0.0,0.9145989060186666
004-003_15195,0.25,0.913775970416987
004-003_15195,0.5,0.8983143229403387
004-003_15195,0.75,0.8685457259896114
004-003_15195,1.0,0.8259622347753772
004-003_15303,0.0,0.7935571924643688
004-003_15303,0.25,0.8140188459189877
004-003_15303,0.5,0.8163236628708747
004-003_15303,0.75,0.7987840138343879
004-003_15303,1.0,0.7630961430480592
004-003_15441,0.0,0.8276213355659701
004-003_15441,0.25,0.8374730835052248
004-003_15441,0.5,0.831537367600953
004-003_15441,0.75,0.8089925313865971
004-003_15441,1.0,0.7712414102803441
004-003_15459,0.0,0.5273060480660141
004-003_15459,0.25,0.5799293508369496
004-003_15459,0.5,0.6177578987968408
004-003_15459,0.75,0.6313268776440569
004-003_15459,1.0,0.618029039803515
004-003_15466,0.0,0.717657014887156
004-003_15466,0.25,0.7279612330249631
004-003_15466,0.5,0.7190128794714756
004-003_15466,0.75,0.6915905553695625
004-003_15466,1.0,0.6488858294658829
004-003_15816,0.0,0.989525125075725
004-003_15816,0.25,0.969442455689637
004-003_15816,0.5,0.9160761715621439
004-003_15816,0.75,0.832255479771482
004-003_15816,1.0,0.7268761975158503
004-003_15911,0.0,0.8204433008990609
004-003_15911,0.25,0.7997388033180481
004-003_15911,0.5,0.7327452612793702
004-003_15911,0.75,0.6348467898939562
004-003_15911,1.0,0.5245018742181549
004-003_15955,0.0,0.7581754266338872
004-003_15955,0.25,0.7639492301299321
004-003_15955,0.5,0.7309138298941525
004-003_15955,0.75,0.6620331677084986
004-003_15955,1.0,0.5705124692869075
004-003_15968,0.0,0.5910489482841237
004-003_15968,0.25,0.6098508613950984
004-003_15968,0.5,0.6117618399275759
004-003_15968,0.75,0.5947626511259864
004-003_15968,1.0,0.5604044890446565
004-003_16137,0.0,0.49049089041110366
004-003_16137,0.25,0.5105151332255635
004-003_16137,0.5,0.4988394382467637
004-003_16137,0.75,0.4563005556214987
004-003_16137,1.0,0.39223974872386735
004-003_16168,0.0,0.7913555538369957
004-003_16168,0.25,0.7890125704565623
004-003_16168,0.5,0.7480385911913169
004-003_16168,0.75,0.6751870617511098
004-003_16168,1.0,0.5845402477682871
004-003_16280,0.0,0.7038454716286447
004-003_16280,0.25,0.699879065375099
004-003_16280,0.5,0.6517498486587072
004-003_16280,0.75,0.5680205444579707
004-003_16280,1.0,0.4701656486754752
004-003_16379,0.0,0.9831260891604295
004-003_16379,0.25,0.9764006326943568
004-003_16379,0.5,0.9646853844580879
004-003_16379,0.75,0.9474275579630306
004-003_16379,1.0,0.92497664161229
004-003_16393,0.0,0.8273560638587696
004-003_16393,0.25,0.8280309635358558
004-003_16393,0.5,0.8213962132473065
004-003_16393,0.75,0.8049140302426246
004-003_16393,1.0,0.7793656248130437
004-003_16442,0.0,0.9187116820999301
004-003_16442,0.25,0.9161323629991175
004-003_16442,0.5,0.9057178588688706
004-003_16442,0.75,0.8850953975757583
004-003_16442,1.0,0.8553933808423306
004-003_16527,0.0,0.9062103523866981
004-003_16527,0.25,0.9167512388318072
004-003_16527,0.5,0.9147946940383274
004-003_16527,0.75,0.899557343694896
004-003_16527,1.0,0.8715151742969088
004-003_16608,0.0,0.7893397490518896
004-003_16608,0.25,0.7771421477472256
004-003_16608,0.5,0.7256216623397942
004-003_16608,0.75,0.6409210320395785
004-003_16608,1.0,0.5386028707522001
004-003_16650,0.0,0.7757023337228589
004-003_16650,0.25,0.7547524815628398
004-003_16650,0.5,0.7146253136113918
004-003_16650,0.75,0.657468332663858
004-003_16650,1.0,0.5877218839888245
004-003_16657,0.0,0.9891467808916293
004-003_16657,0.25,0.9693769363585928
004-003_16657,0.5,0.9178216078731873
004-003_16657,0.75,0.8354061700013996
004-003_16657,1.0,0.7292677363218971
004-003_16995,0.0,0.8339915662125534
004-003_16995,0.25,0.8280342131081226
004-003_16995,0.5,0.7977832895170153
004-003_16995,0.75,0.7461258727678591
004-003_16995,1.0,0.6787458637620205
004-003_17065,0.0,0.7758231795378748
004-003_17065,0.25,0.783527492700998
004-003_17065,0.5,0.7461403573559554
004-003_17065,0.75,0.6723934475802735
004-003_17065,1.0,0.579980622561979
004-003_17505,0.0,0.8396213990795421
004-003_17505,0.25,0.8446166919635681
004-003_17505,0.5,0.827090540291958
004-003_17505,0.75,0.7883204062832372
004-003_17505,1.0,0.7334305715304971
004-003_17510,0.0,0.6326104195307893
004-003_17510,0.25,0.667707878369878
004-003_17510,0.5,0.6686628880648764
004-003_17510,0.75,0.6350042465130118
004-003_17510,1.0,0.5758435491094432
004-003_17733,0.0,0.8459352836478036
004-003_17733,0.25,0.8596694267515754
004-003_17733,0.5,0.8411309315665253
004-003_17733,0.75,0.7911438472163277
004-003_17733,1.0,0.7181770249302228
004-003_17833,0.0,0.9287136637228391
004-003_17833,0.25,0.9317044740176016
004-003_17833,0.5,0.9004515146921352
004-003_17833,0.75,0.8359441126771826
004-003_17833,1.0,0.7458326847356447
004-003_18089,0.0,0.9114638240457358
004-003_18089,0.25,0.9093362838476337
004-003_18089,0.5,0.8874293757897918
004-003_18089,0.75,0.8470069212144247
004-003_18089,1.0,0.7907438863420305
004-003_18312,0.0,0.8063208935149662
004-003_18312,0.25,0.8228174483646921
004-003_18312,0.5,0.814783582049601
004-003_18312,0.75,0.7824633259895908
004-003_18312,1.0,0.7299627348685528
004-003_18452,0.0,0.8315421928465498
004-003_18452,0.25,0.8249197307180561
004-003_18452,0.5,0.7821109875899767
004-003_18452,0.75,0.7109959406989104
004-003_18452,1.0,0.6234204330987685
004-003_18489,0.0,0.579001624109906
004-003_18489,0.25,0.6169587996591096
004-003_18489,0.5,0.6312109879428851
004-003_18489,0.75,0.6163236785849721
004-003_18489,1.0,0.5758197523796318
004-003_18538,0.0,0.5769224303950902
004-003_18538,0.25,0.5965194098901689
004-003_18538,0.5,0.5854411827869233
004-003_18538,0.75,0.5465152640362155
004-003_18538,1.0,0.489546631360283
004-003_18934,0.0,0.7847040499006711
004-003_18934,0.25,0.8077432080868504
004-003_18934,0.5,0.8143679230367182
004-003_18934,0.75,0.8038669417571933
004-003_18934,1.0,0.7778638434705398
004-003_19006,0.0,0.9551797906881568
004-003_19006,0.25,0.9502358085320598
004-003_19006,0.5,0.9298344758322542
004-003_19006,0.75,0.8943332923448963
004-003_19006,1.0,0.8459145678813316
004-003_19007,0.0,0.7039853894055534
004-003_19007,0.25,0.7410869145082487
004-003_19007,0.5,0.7632940902510336
004-003_19007,0.75,0.7677697383788997
004-003_19007,1.0,0.7529941478934391
004-003_19014,0.0,0.509790501840533
004-003_19014,0.25,0.5444270287308508
004-003_19014,0.5,0.5700863676662854
004-003_19014,0.75,0.5801748039686841
004-003_19014,1.0,0.5736641793878757
004-003_19160,0.0,0.7475739628079888
004-003_19160,0.25,0.7479148807023842
004-003_19160,0.5,0.7175307032729723
004-003_19160,0.75,0.6601938127771522
004-003_19160,1.0,0.5853867421998477
004-003_19215,0.0,0.8654693126935987
004-003_19215,0.25,0.8680846167853908
004-003_19215,0.5,0.8579396397779124
004-003_19215,0.75,0.8327878870472815
004-003_19215,1.0,0.7942667710094228
004-003_19285,0.0,0.6987506923208524
004-003_19285,0.25,0.7090030186904911
004-003_19285,0.5,0.7096346689919453
004-003_19285,0.75,0.696436900413908
004-003_19285,1.0,0.6707559617092941
004-003_19467,0.0,0.7327259080125526
004-003_19467,0.25,0.7392213538331251
004-003_19467,0.5,0.7303223762961478
004-003_19467,0.75,0.7055507149771866
004-003_19467,1.0,0.6677981096158897
004-003_19521,0.0,0.711551711386494
004-003_19521,0.25,0.7329178668426338
004-003_19521,0.5,0.7342567039996258
004-003_19521,0.75,0.7127294866051008
004-003_19521,1.0,0.6704069029274852
004-003_19575,0.0,0.8447954634096787
004-003_19575,0.25,0.8437754813779916
004-003_19575,0.5,0.8298768902587113
004-003_19575,0.75,0.802068182545143
004-003_19575,1.0,0.7618459585747904
004-003_19740,0.0,0.7192025081577451
004-003_19740,0.25,0.7378919388333783
004-003_19740,0.5,0.7405834592394351
004-003_19740,0.75,0.7255603838054951
004-003_19740,1.0,0.6938317092871964
004-003_19924,0.0,0.8471525416476212
004-003_19924,0.25,0.8565722859141295
004-003_19924,0.5,0.8539026357423003
004-003_19924,0.75,0.8380635536393213
004-003_19924,1.0,0.8094587393094477
004-003_20051,0.0,0.8366898805261573
004-003_20051,0.25,0.8414186172075764
004-003_20051,0.5,0.7902897391666025
004-003_20051,0.75,0.6983513083577708
004-003_20051,1.0,0.5907357260312626
004-003_20095,0.0,0.6982703240789021
004-003_20095,0.25,0.7096447788630846
004-003_20095,0.5,0.6817092086587848
004-003_20095,0.75,0.6150409191122544
004-003_20095,1.0,0.5247752959874638
004-003_20164,0.0,0.8490112407457022
004-003_20164,0.25,0.8420757855399379
004-003_20164,0.5,0.7926416120603071
004-003_20164,0.75,0.7099346295064682
004-003_20164,1.0,0.6096758097719555
004-003_20168,0.0,0.8451187345075402
004-003_20168,0.25,0.8318211423188903
004-003_20168,0.5,0.7899738100422302
004-003_20168,0.75,0.7257388525603976
004-003_20168,1.0,0.6478008063238943
004-003_20188,0.0,0.6578298865456469
004-003_20188,0.25,0.6786806298268521
004-003_20188,0.5,0.6679247705674806
004-003_20188,0.75,0.6278547034183104
004-003_20188,1.0,0.5673713157250313
004-003_20230,0.0,0.7708577169671069
004-003_20230,0.25,0.7951318199406785
004-003_20230,0.5,0.8014568214171113
004-003_20230,0.75,0.7878013351436547
004-003_20230,1.0,0.7559671049048633
004-003_20251,0.0,0.9066177979136669
004-003_20251,0.25,0.9111796922797568
004-003_20251,0.5,0.8994741745189669
004-003_20251,0.75,0.8703125120877699
004-003_20251,1.0,0.8255646616711827
004-003_20370,0.0,0.9609543798549155
004-003_20370,0.25,0.9528556790823106
004-003_20370,0.5,0.9271677747684606
004-003_20370,0.75,0.8847888578332737
004-003_20370,1.0,0.8287273814111302
004-003_20497,0.0,0.7182475429631615
004-003_20497,0.25,0.7332131225554516
004-003_20497,0.5,0.7271207661034419
004-003_20497,0.75,0.7007370323895028
004-003_20497,1.0,0.6575635144390173
004-003_20630,0.0,0.6857827056675085
004-003_20630,0.25,0.7195244200247823
004-003_20630,0.5,0.7414568654970612
004-003_20630,0.75,0.7476210109327251
004-003_20630,1.0,0.737069215751952
004-003_20757,0.0,0.8198075027301286
004-003_20757,0.25,0.7908472046805874
004-003_20757,0.5,0.7042112295116822
004-003_20757,0.75,0.5870061124185806
004-003_20757,1.0,0.4671234991081036
004-003_20826,0.0,0.9185379303417364
004-003_20826,0.25,0.9186796789230341
004-003_20826,0.5,0.902957256554321
004-003_20826,0.75,0.8710335361780062
004-003_20826,1.0,0.8250915881281642
004-003_20968,0.0,0.9421792531490556
004-003_20968,0.25,0.9280803309374223
004-003_20968,0.5,0.8764499431785486
004-003_20968,0.75,0.7885460422982172
004-003_20968,1.0,0.6766418571922802
004-003_21060,0.0,0.8075066440325821
004-003_21060,0.25,0.7932102987037863
004-003_21060,0.5,0.752667703551832
004-003_21060,0.75,0.6907165514202129
004-003_21060,1.0,0.6151597474647539
004-003_21081,0.0,0.9088713450072039
004-003_21081,0.25,0.9012546399312352
004-003_21081,0.5,0.8816817685287518
004-003_21081,0.75,0.8511130873958943
004-003_21081,1.0,0.8105878947959666
004-003_21207,0.0,0.5082727494428446
004-003_21207,0.25,0.5240781747080472
004-003_21207,0.5,0.5294391240431906
004-003_21207,0.75,0.5195068422862256
004-003_21207,1.0,0.49499594228923366
004-003_21224,0.0,0.731082935171625
004-003_21224,0.25,0.724012504207583
004-003_21224,0.5,0.7049861105367672
004-003_21224,0.75,0.6709551119891836
004-003_21224,1.0,0.6254786031770175
004-003_21238,0.0,0.7321658497958946
004-003_21238,0.25,0.7344820025631175
004-003_21238,0.5,0.726141266475742
004-003_21238,0.75,0.706215435380111
004-003_21238,1.0,0.6754844445730177
004-003_21330,0.0,0.6306519906308973
004-003_21330,0.25,0.6378026848742483
004-003_21330,0.5,0.6322799360602801
004-003_21330,0.75,0.6141311961605511
004-003_21330,1.0,0.5851691795944316
004-003_21443,0.0,0.9162724430439592
004-003_21443,0.25,0.9149119710885487
004-003_21443,0.5,0.900007457395357
004-003_21443,0.75,0.8710969417895905
004-003_21443,1.0,0.8294628982545333
004-003_21691,0.0,0.8099568268481872
004-003_21691,0.25,0.8241997301847837
004-003_21691,0.5,0.8218583735763492
004-003_21691,0.75,0.8003156696305599
004-003_21691,1.0,0.7614893304181436
004-003_21957,0.0,0.9826654990476712
004-003_21957,0.25,0.9639476149556182
004-003_21957,0.5,0.8903664963102219
004-003_21957,0.75,0.7734522632773079
004-003_21957,1.0,0.6344222832036853
004-003_22146,0.0,0.7829365230010615
004-003_22146,0.25,0.7975323304351933
004-003_22146,0.5,0.8013633512062365
004-003_22146,0.75,0.7937506638214633
004-003_22146,1.0,0.7744651397754059
004-003_22319,0.0,0.8538824383893877
004-003_22319,0.25,0.8421710714736497
004-003_22319,0.5,0.793810257199041
004-003_22319,0.75,0.7155603551951103
004-003_22319,1.0,0.6189976299336143
