frame_id,video_id,synthetic_class,variant,image_path
003-001_34428,003-001,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/003-001_34428.png
003-001_34428,003-001,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/003-001_34428.png
004-003_11217,004-003,0,clean,data/e05_synthetic/clean/004-003_11217.png
004-003_11217,004-003,0,pattern_noise,data/e05_synthetic/pattern_noise/004-003_11217.png
004-003_11217,004-003,0,color_shift,data/e05_synthetic/color_shift/004-003_11217.png
004-003_11217,004-003,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_11217.png
004-003_11217,004-003,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_11217.png
004-003_11429,004-003,1,clean,data/e05_synthetic/clean/004-003_11429.png
004-003_11429,004-003,1,pattern_noise,data/e05_synthetic/pattern_noise/004-003_11429.png
004-003_11429,004-003,1,color_shift,data/e05_synthetic/color_shift/004-003_11429.png
004-003_11429,004-003,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_11429.png
004-003_11429,004-003,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_11429.png
004-003_11739,004-003,0,clean,data/e05_synthetic/clean/004-003_11739.png
004-003_11739,004-003,0,pattern_noise,data/e05_synthetic/pattern_noise/004-003_11739.png
004-003_11739,004-003,0,color_shift,data/e05_synthetic/color_shift/004-003_11739.png
004-003_11739,004-003,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_11739.png
004-003_11739,004-003,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_11739.png
004-003_11862,004-003,1,clean,data/e05_synthetic/clean/004-003_11862.png
004-003_11862,004-003,1,pattern_noise,data/e05_synthetic/pattern_noise/004-003_11862.png
004-003_11862,004-003,1,color_shift,data/e05_synthetic/color_shift/004-003_11862.png
004-003_11862,004-003,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_11862.png
004-003_11862,004-003,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_11862.png
004-003_12219,004-003,1,clean,data/e05_synthetic/clean/004-003_12219.png
004-003_12219,004-003,1,pattern_noise,data/e05_synthetic/pattern_noise/004-003_12219.png
004-003_12219,004-003,1,color_shift,data/e05_synthetic/color_shift/004-003_12219.png
004-003_12219,004-003,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_12219.png
004-003_12219,004-003,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_12219.png
004-003_12230,004-003,3,clean,data/e05_synthetic/clean/004-003_12230.png
004-003_12230,004-003,3,pattern_noise,data/e05_synthetic/pattern_noise/004-003_12230.png
004-003_12230,004-003,3,color_shift,data/e05_synthetic/color_shift/004-003_12230.png
004-003_12230,004-003,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_12230.png
004-003_12230,004-003,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_12230.png
004-003_12330,004-003,2,clean,data/e05_synthetic/clean/004-003_12330.png
004-003_12330,004-003,2,pattern_noise,data/e05_synthetic/pattern_noise/004-003_12330.png
004-003_12330,004-003,2,color_shift,data/e05_synthetic/color_shift/004-003_12330.png
004-003_12330,004-003,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_12330.png
004-003_12330,004-003,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_12330.png
004-003_12407,004-003,3,clean,data/e05_synthetic/clean/004-003_12407.png
004-003_12407,004-003,3,pattern_noise,data/e05_synthetic/pattern_noise/004-003_12407.png
004-003_12407,004-003,3,color_shift,data/e05_synthetic/color_shift/004-003_12407.png
004-003_12407,004-003,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_12407.png
004-003_12407,004-003,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_12407.png
004-003_12517,004-003,1,clean,data/e05_synthetic/clean/004-003_12517.png
004-003_12517,004-003,1,pattern_noise,data/e05_synthetic/pattern_noise/004-003_12517.png
004-003_12517,004-003,1,color_shift,data/e05_synthetic/color_shift/004-003_12517.png
004-003_12517,004-003,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_12517.png
004-003_12517,004-003,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_12517.png
004-003_12670,004-003,2,clean,data/e05_synthetic/clean/004-003_12670.png
004-003_12670,004-003,2,pattern_noise,data/e05_synthetic/pattern_noise/004-003_12670.png
004-003_12670,004-003,2,color_shift,data/e05_synthetic/color_shift/004-003_12670.png
004-003_12670,004-003,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_12670.png
004-003_12670,004-003,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_12670.png
004-003_12693,004-003,2,clean,data/e05_synthetic/clean/004-003_12693.png
004-003_12693,004-003,2,pattern_noise,data/e05_synthetic/pattern_noise/004-003_12693.png
004-003_12693,004-003,2,color_shift,data/e05_synthetic/color_shift/004-003_12693.png
004-003_12693,004-003,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_12693.png
004-003_12693,004-003,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_12693.png
004-003_12700,004-003,0,clean,data/e05_synthetic/clean/004-003_12700.png
004-003_12700,004-003,0,pattern_noise,data/e05_synthetic/pattern_noise/004-003_12700.png
004-003_12700,004-003,0,color_shift,data/e05_synthetic/color_shift/004-003_12700.png
004-003_12700,004-003,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_12700.png
004-003_12700,004-003,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_12700.png
004-003_12727,004-003,3,clean,data/e05_synthetic/clean/004-003_12727.png
004-003_12727,004-003,3,pattern_noise,data/e05_synthetic/pattern_noise/004-003_12727.png
004-003_12727,004-003,3,color_shift,data/e05_synthetic/color_shift/004-003_12727.png
004-003_12727,004-003,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_12727.png
004-003_12727,004-003,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_12727.png
004-003_12752,004-003,2,clean,data/e05_synthetic/clean/004-003_12752.png
004-003_12752,004-003,2,pattern_noise,data/e05_synthetic/pattern_noise/004-003_12752.png
004-003_12752,004-003,2,color_shift,data/e05_synthetic/color_shift/004-003_12752.png
004-003_12752,004-003,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_12752.png
004-003_12752,004-003,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_12752.png
004-003_12817,004-003,3,clean,data/e05_synthetic/clean/004-003_12817.png
004-003_12817,004-003,3,pattern_noise,data/e05_synthetic/pattern_noise/004-003_12817.png
004-003_12817,004-003,3,color_shift,data/e05_synthetic/color_shift/004-003_12817.png
004-003_12817,004-003,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_12817.png
004-003_12817,004-003,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_12817.png
004-003_12848,004-003,3,clean,data/e05_synthetic/clean/004-003_12848.png
004-003_12848,004-003,3,pattern_noise,data/e05_synthetic/pattern_noise/004-003_12848.png
004-003_12848,004-003,3,color_shift,data/e05_synthetic/color_shift/004-003_12848.png
004-003_12848,004-003,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_12848.png
004-003_12848,004-003,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_12848.png
004-003_12985,004-003,2,clean,data/e05_synthetic/clean/004-003_12985.png
004-003_12985,004-003,2,pattern_noise,data/e05_synthetic/pattern_noise/004-003_12985.png
004-003_12985,004-003,2,color_shift,data/e05_synthetic/color_shift/004-003_12985.png
004-003_12985,004-003,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_12985.png
004-003_12985,004-003,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_12985.png
004-003_13243,004-003,3,clean,data/e05_synthetic/clean/004-003_13243.png
004-003_13243,004-003,3,pattern_noise,data/e05_synthetic/pattern_noise/004-003_13243.png
004-003_13243,004-003,3,color_shift,data/e05_synthetic/color_shift/004-003_13243.png
004-003_13243,004-003,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_13243.png
004-003_13243,004-003,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_13243.png
004-003_13332,004-003,2,clean,data/e05_synthetic/clean/004-003_13332.png
004-003_13332,004-003,2,pattern_noise,data/e05_synthetic/pattern_noise/004-003_13332.png
004-003_13332,004-003,2,color_shift,data/e05_synthetic/color_shift/004-003_13332.png
004-003_13332,004-003,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_13332.png
004-003_13332,004-003,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_13332.png
004-003_13480,004-003,0,clean,data/e05_synthetic/clean/004-003_13480.png
004-003_13480,004-003,0,pattern_noise,data/e05_synthetic/pattern_noise/004-003_13480.png
004-003_13480,004-003,0,color_shift,data/e05_synthetic/color_shift/004-003_13480.png
004-003_13480,004-003,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_13480.png
004-003_13480,004-003,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_13480.png
004-003_13488,004-003,3,clean,data/e05_synthetic/clean/004-003_13488.png
004-003_13488,004-003,3,pattern_noise,data/e05_synthetic/pattern_noise/004-003_13488.png
004-003_13488,004-003,3,color_shift,data/e05_synthetic/color_shift/004-003_13488.png
004-003_13488,004-003,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_13488.png
004-003_13488,004-003,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_13488.png
004-003_13533,004-003,0,clean,data/e05_synthetic/clean/004-003_13533.png
004-003_13533,004-003,0,pattern_noise,data/e05_synthetic/pattern_noise/004-003_13533.png
004-003_13533,004-003,0,color_shift,data/e05_synthetic/color_shift/004-003_13533.png
004-003_13533,004-003,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_13533.png
004-003_13533,004-003,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_13533.png
004-003_13606,004-003,0,clean,data/e05_synthetic/clean/004-003_13606.png
004-003_13606,004-003,0,pattern_noise,data/e05_synthetic/pattern_noise/004-003_13606.png
004-003_13606,004-003,0,color_shift,data/e05_synthetic/color_shift/004-003_13606.png
004-003_13606,004-003,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_13606.png
004-003_13606,004-003,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_13606.png
004-003_13649,004-003,3,clean,data/e05_synthetic/clean/004-003_13649.png
004-003_13649,004-003,3,pattern_noise,data/e05_synthetic/pattern_noise/004-003_13649.png
004-003_13649,004-003,3,color_shift,data/e05_synthetic/color_shift/004-003_13649.png
004-003_13649,004-003,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_13649.png
004-003_13649,004-003,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_13649.png
004-003_14211,004-003,2,clean,data/e05_synthetic/clean/004-003_14211.png
004-003_14211,004-003,2,pattern_noise,data/e05_synthetic/pattern_noise/004-003_14211.png
004-003_14211,004-003,2,color_shift,data/e05_synthetic/color_shift/004-003_14211.png
004-003_14211,004-003,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_14211.png
004-003_14211,004-003,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_14211.png
004-003_14258,004-003,0,clean,data/e05_synthetic/clean/004-003_14258.png
004-003_14258,004-003,0,pattern_noise,data/e05_synthetic/pattern_noise/004-003_14258.png
004-003_14258,004-003,0,color_shift,data/e05_synthetic/color_shift/004-003_14258.png
004-003_14258,004-003,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_14258.png
004-003_14258,004-003,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_14258.png
004-003_14301,004-003,0,clean,data/e05_synthetic/clean/004-003_14301.png
004-003_14301,004-003,0,pattern_noise,data/e05_synthetic/pattern_noise/004-003_14301.png
004-003_14301,004-003,0,color_shift,data/e05_synthetic/color_shift/004-003_14301.png
004-003_14301,004-003,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_14301.png
004-003_14301,004-003,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_14301.png
004-003_14329,004-003,0,clean,data/e05_synthetic/clean/004-003_14329.png
004-003_14329,004-003,0,pattern_noise,data/e05_synthetic/pattern_noise/004-003_14329.png
004-003_14329,004-003,0,color_shift,data/e05_synthetic/color_shift/004-003_14329.png
004-003_14329,004-003,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_14329.png
004-003_14329,004-003,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_14329.png
004-003_14528,004-003,2,clean,data/e05_synthetic/clean/004-003_14528.png
004-003_14528,004-003,2,pattern_noise,data/e05_synthetic/pattern_noise/004-003_14528.png
004-003_14528,004-003,2,color_shift,data/e05_synthetic/color_shift/004-003_14528.png
004-003_14528,004-003,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_14528.png
004-003_14528,004-003,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_14528.png
004-003_14549,004-003,3,clean,data/e05_synthetic/clean/004-003_14549.png
004-003_14549,004-003,3,pattern_noise,data/e05_synthetic/pattern_noise/004-003_14549.png
004-003_14549,004-003,3,color_shift,data/e05_synthetic/color_shift/004-003_14549.png
004-003_14549,004-003,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_14549.png
004-003_14549,004-003,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_14549.png
004-003_14777,004-003,2,clean,data/e05_synthetic/clean/004-003_14777.png
004-003_14777,004-003,2,pattern_noise,data/e05_synthetic/pattern_noise/004-003_14777.png
004-003_14777,004-003,2,color_shift,data/e05_synthetic/color_shift/004-003_14777.png
004-003_14777,004-003,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_14777.png
004-003_14777,004-003,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_14777.png
004-003_14831,004-003,3,clean,data/e05_synthetic/clean/004-003_14831.png
004-003_14831,004-003,3,pattern_noise,data/e05_synthetic/pattern_noise/004-003_14831.png
004-003_14831,004-003,3,color_shift,data/e05_synthetic/color_shift/004-003_14831.png
004-003_14831,004-003,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_14831.png
004-003_14831,004-003,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_14831.png
004-003_15108,004-003,3,clean,data/e05_synthetic/clean/004-003_15108.png
004-003_15108,004-003,3,pattern_noise,data/e05_synthetic/pattern_noise/004-003_15108.png
004-003_15108,004-003,3,color_shift,data/e05_synthetic/color_shift/004-003_15108.png
004-003_15108,004-003,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_15108.png
004-003_15108,004-003,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_15108.png
004-003_15165,004-003,2,clean,data/e05_synthetic/clean/004-003_15165.png
004-003_15165,004-003,2,pattern_noise,data/e05_synthetic/pattern_noise/004-003_15165.png
004-003_15165,004-003,2,color_shift,data/e05_synthetic/color_shift/004-003_15165.png
004-003_15165,004-003,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_15165.png
004-003_15165,004-003,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_15165.png
004-003_15195,004-003,3,clean,data/e05_synthetic/clean/004-003_15195.png
004-003_15195,004-003,3,pattern_noise,data/e05_synthetic/pattern_noise/004-003_15195.png
004-003_15195,004-003,3,color_shift,data/e05_synthetic/color_shift/004-003_15195.png
004-003_15195,004-003,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_15195.png
004-003_15195,004-003,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_15195.png
004-003_15303,004-003,1,clean,data/e05_synthetic/clean/004-003_15303.png
004-003_15303,004-003,1,pattern_noise,data/e05_synthetic/pattern_noise/004-003_15303.png
004-003_15303,004-003,1,color_shift,data/e05_synthetic/color_shift/004-003_15303.png
004-003_15303,004-003,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_15303.png
004-003_15303,004-003,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_15303.png
004-003_15441,004-003,3,clean,data/e05_synthetic/clean/004-003_15441.png
004-003_15441,004-003,3,pattern_noise,data/e05_synthetic/pattern_noise/004-003_15441.png
004-003_15441,004-003,3,color_shift,data/e05_synthetic/color_shift/004-003_15441.png
004-003_15441,004-003,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_15441.png
004-003_15441,004-003,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_15441.png
004-003_15459,004-003,2,clean,data/e05_synthetic/clean/004-003_15459.png
004-003_15459,004-003,2,pattern_noise,data/e05_synthetic/pattern_noise/004-003_15459.png
004-003_15459,004-003,2,color_shift,data/e05_synthetic/color_shift/004-003_15459.png
004-003_15459,004-003,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_15459.png
004-003_15459,004-003,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_15459.png
004-003_15466,004-003,1,clean,data/e05_synthetic/clean/004-003_15466.png
004-003_15466,004-003,1,pattern_noise,data/e05_synthetic/pattern_noise/004-003_15466.png
004-003_15466,004-003,1,color_shift,data/e05_synthetic/color_shift/004-003_15466.png
004-003_15466,004-003,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_15466.png
004-003_15466,004-003,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_15466.png
004-003_15816,004-003,3,clean,data/e05_synthetic/clean/004-003_15816.png
004-003_15816,004-003,3,pattern_noise,data/e05_synthetic/pattern_noise/004-003_15816.png
004-003_15816,004-003,3,color_shift,data/e05_synthetic/color_shift/004-003_15816.png
004-003_15816,004-003,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_15816.png
004-003_15816,004-003,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_15816.png
004-003_15911,004-003,2,clean,data/e05_synthetic/clean/004-003_15911.png
004-003_15911,004-003,2,pattern_noise,data/e05_synthetic/pattern_noise/004-003_15911.png
004-003_15911,004-003,2,color_shift,data/e05_synthetic/color_shift/004-003_15911.png
004-003_15911,004-003,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_15911.png
004-003_15911,004-003,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_15911.png
004-003_15955,004-003,1,clean,data/e05_synthetic/clean/004-003_15955.png
004-003_15955,004-003,1,pattern_noise,data/e05_synthetic/pattern_noise/004-003_15955.png
004-003_15955,004-003,1,color_shift,data/e05_synthetic/color_shift/004-003_15955.png
004-003_15955,004-003,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_15955.png
004-003_15955,004-003,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_15955.png
004-003_15968,004-003,0,clean,data/e05_synthetic/clean/004-003_15968.png
004-003_15968,004-003,0,pattern_noise,data/e05_synthetic/pattern_noise/004-003_15968.png
004-003_15968,004-003,0,color_shift,data/e05_synthetic/color_shift/004-003_15968.png
004-003_15968,004-003,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_15968.png
004-003_15968,004-003,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_15968.png
004-003_16137,004-003,1,clean,data/e05_synthetic/clean/004-003_16137.png
004-003_16137,004-003,1,pattern_noise,data/e05_synthetic/pattern_noise/004-003_16137.png
004-003_16137,004-003,1,color_shift,data/e05_synthetic/color_shift/004-003_16137.png
004-003_16137,004-003,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_16137.png
004-003_16137,004-003,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_16137.png
004-003_16168,004-003,2,clean,data/e05_synthetic/clean/004-003_16168.png
004-003_16168,004-003,2,pattern_noise,data/e05_synthetic/pattern_noise/004-003_16168.png
004-003_16168,004-003,2,color_shift,data/e05_synthetic/color_shift/004-003_16168.png
004-003_16168,004-003,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_16168.png
004-003_16168,004-003,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_16168.png
004-003_16280,004-003,3,clean,data/e05_synthetic/clean/004-003_16280.png
004-003_16280,004-003,3,pattern_noise,data/e05_synthetic/pattern_noise/004-003_16280.png
004-003_16280,004-003,3,color_shift,data/e05_synthetic/color_shift/004-003_16280.png
004-003_16280,004-003,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_16280.png
004-003_16280,004-003,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_16280.png
004-003_16379,004-003,3,clean,data/e05_synthetic/clean/004-003_16379.png
004-003_16379,004-003,3,pattern_noise,data/e05_synthetic/pattern_noise/004-003_16379.png
004-003_16379,004-003,3,color_shift,data/e05_synthetic/color_shift/004-003_16379.png
004-003_16379,004-003,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_16379.png
004-003_16379,004-003,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_16379.png
004-003_16393,004-003,3,clean,data/e05_synthetic/clean/004-003_16393.png
004-003_16393,004-003,3,pattern_noise,data/e05_synthetic/pattern_noise/004-003_16393.png
004-003_16393,004-003,3,color_shift,data/e05_synthetic/color_shift/004-003_16393.png
004-003_16393,004-003,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_16393.png
004-003_16393,004-003,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_16393.png
004-003_16442,004-003,2,clean,data/e05_synthetic/clean/004-003_16442.png
004-003_16442,004-003,2,pattern_noise,data/e05_synthetic/pattern_noise/004-003_16442.png
004-003_16442,004-003,2,color_shift,data/e05_synthetic/color_shift/004-003_16442.png
004-003_16442,004-003,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_16442.png
004-003_16442,004-003,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_16442.png
004-003_16527,004-003,0,clean,data/e05_synthetic/clean/004-003_16527.png
004-003_16527,004-003,0,pattern_noise,data/e05_synthetic/pattern_noise/004-003_16527.png
004-003_16527,004-003,0,color_shift,data/e05_synthetic/color_shift/004-003_16527.png
004-003_16527,004-003,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_16527.png
004-003_16527,004-003,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_16527.png
004-003_16608,004-003,1,clean,data/e05_synthetic/clean/004-003_16608.png
004-003_16608,004-003,1,pattern_noise,data/e05_synthetic/pattern_noise/004-003_16608.png
004-003_16608,004-003,1,color_shift,data/e05_synthetic/color_shift/004-003_16608.png
004-003_16608,004-003,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_16608.png
004-003_16608,004-003,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_16608.png
004-003_16650,004-003,0,clean,data/e05_synthetic/clean/004-003_16650.png
004-003_16650,004-003,0,pattern_noise,data/e05_synthetic/pattern_noise/004-003_16650.png
004-003_16650,004-003,0,color_shift,data/e05_synthetic/color_shift/004-003_16650.png
004-003_16650,004-003,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_16650.png
004-003_16650,004-003,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_16650.png
004-003_16657,004-003,1,clean,data/e05_synthetic/clean/004-003_16657.png
004-003_16657,004-003,1,pattern_noise,data/e05_synthetic/pattern_noise/004-003_16657.png
004-003_16657,004-003,1,color_shift,data/e05_synthetic/color_shift/004-003_16657.png
004-003_16657,004-003,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_16657.png
004-003_16657,004-003,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_16657.png
004-003_16995,004-003,1,clean,data/e05_synthetic/clean/004-003_16995.png
004-003_16995,004-003,1,pattern_noise,data/e05_synthetic/pattern_noise/004-003_16995.png
004-003_16995,004-003,1,color_shift,data/e05_synthetic/color_shift/004-003_16995.png
004-003_16995,004-003,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_16995.png
004-003_16995,004-003,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_16995.png
004-003_17065,004-003,1,clean,data/e05_synthetic/clean/004-003_17065.png
004-003_17065,004-003,1,pattern_noise,data/e05_synthetic/pattern_noise/004-003_17065.png
004-003_17065,004-003,1,color_shift,data/e05_synthetic/color_shift/004-003_17065.png
004-003_17065,004-003,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_17065.png
004-003_17065,004-003,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_17065.png
004-003_17505,004-003,0,clean,data/e05_synthetic/clean/004-003_17505.png
004-003_17505,004-003,0,pattern_noise,data/e05_synthetic/pattern_noise/004-003_17505.png
004-003_17505,004-003,0,color_shift,data/e05_synthetic/color_shift/004-003_17505.png
004-003_17505,004-003,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_17505.png
004-003_17505,004-003,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_17505.png
004-003_17510,004-003,1,clean,data/e05_synthetic/clean/004-003_17510.png
004-003_17510,004-003,1,pattern_noise,data/e05_synthetic/pattern_noise/004-003_17510.png
004-003_17510,004-003,1,color_shift,data/e05_synthetic/color_shift/004-003_17510.png
004-003_17510,004-003,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_17510.png
004-003_17510,004-003,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_17510.png
004-003_17733,004-003,2,clean,data/e05_synthetic/clean/004-003_17733.png
004-003_17733,004-003,2,pattern_noise,data/e05_synthetic/pattern_noise/004-003_17733.png
004-003_17733,004-003,2,color_shift,data/e05_synthetic/color_shift/004-003_17733.png
004-003_17733,004-003,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_17733.png
004-003_17733,004-003,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_17733.png
004-003_17833,004-003,0,clean,data/e05_synthetic/clean/004-003_17833.png
004-003_17833,004-003,0,pattern_noise,data/e05_synthetic/pattern_noise/004-003_17833.png
004-003_17833,004-003,0,color_shift,data/e05_synthetic/color_shift/004-003_17833.png
004-003_17833,004-003,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_17833.png
004-003_17833,004-003,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_17833.png
004-003_18089,004-003,3,clean,data/e05_synthetic/clean/004-003_18089.png
004-003_18089,004-003,3,pattern_noise,data/e05_synthetic/pattern_noise/004-003_18089.png
004-003_18089,004-003,3,color_shift,data/e05_synthetic/color_shift/004-003_18089.png
004-003_18089,004-003,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/004-003_18089.png
004-003_18089,004-003,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/004-003_18089.png
004-003_18312,004-003,0,clean,data/e05_synthetic/clean/004-003_18312.png
